brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,162.8,2017,843,4.589751933259711,5.297967305283741
Vivo,Android,14.86,yes,no,16.0,14.0,64.0,4.0,4015.0,183.2,2017,662,5.05299211017508,5.969602300250847
Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4.0,3320.0,154.0,2017,582,4.679256729340789,5.863687992165824
Vivo,Android,12.83,yes,no,13.0,20.0,64.0,4.0,3000.0,154.0,2017,797,4.656528478263233,5.628879314629517
Vivo,Android,10.29,yes,no,5.0,2.0,16.0,4.0,1900.0,157.8,2017,843,4.131800899266054,4.795294554845067
Vivo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2730.0,142.0,2017,608,4.10016094754354,5.291997437803217
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,155.0,2017,786,4.603869340255043,5.076485454658623
Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4.0,3160.0,158.6,2017,601,4.717426868333759,6.10793561139507
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4.0,3000.0,154.0,2016,569,4.407816206360175,5.5991994344637614
Vivo,Android,13.87,yes,no,14.5,16.0,128.0,4.0,4080.0,178.0,2016,840,4.683704063642198,6.550651671751851
Vivo,Android,14.94,yes,no,16.0,8.0,64.0,4.0,4000.0,199.0,2016,606,4.6888677450096585,6.3637002913647045
Vivo,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,5.166898027681201,6.132638535554941
Vivo,Android,12.83,yes,no,13.0,20.0,32.0,4.0,3000.0,154.0,2016,617,4.647942277831961,5.520059936946618
Vivo,Android,12.88,yes,no,16.0,16.0,64.0,4.0,4000.0,183.5,2016,791,5.543731086507974,6.523077607204158
Vivo,Android,12.75,yes,no,13.0,16.0,64.0,4.0,3000.0,151.0,2016,834,5.177335469987254,6.461014948661562
Vivo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3000.0,168.0,2016,678,4.599353300666526,5.7060465763092685
Vivo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2550.0,138.0,2016,664,4.585273554273635,5.5652098247922615
Vivo,Android,12.88,yes,no,16.0,8.0,64.0,4.0,3000.0,172.5,2016,817,4.8738223325330665,6.016571707907711
Vivo,Android,12.75,yes,no,13.0,8.0,64.0,4.0,2400.0,140.5,2016,1068,4.9029015942928735,5.858590081516781
Vivo,Android,13.79,yes,no,16.0,8.0,128.0,4.0,3600.0,167.8,2016,618,4.879767018891217,6.4105037752432645
Vivo,Android,13.79,yes,no,16.0,8.0,128.0,4.0,3600.0,167.8,2016,675,4.901341125835779,6.25234694492246
Vivo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2350.0,157.0,2015,735,4.340683671139499,4.862753810615839
Vivo,Android,10.34,no,no,8.0,2.0,32.0,4.0,2100.0,137.0,2015,873,4.243051882383293,4.866379938108757
Vivo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,153.0,2015,754,4.362461479179042,4.591071261608589
Vivo,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4150.0,194.0,2015,753,4.704834509101037,6.083815808172168
Vivo,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2450.0,151.0,2015,857,4.789656065611423,5.703515772427656
Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2300.0,153.0,2015,780,4.680370418551027,6.064273461565794
Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2300.0,156.0,2014,910,4.749357106300589,6.154836862368523
Vivo,Android,12.7,no,no,13.0,0.3,16.0,4.0,2000.0,150.0,2014,585,3.9498966578562276,4.713396591058963
Vivo,Android,10.34,no,no,8.0,5.0,32.0,4.0,2100.0,156.0,2014,847,4.118874559965378,4.610456190417329
Vivo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2013,1092,3.5542045507873348,4.697111059686448
Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,134.0,2018,372,3.751149779840061,4.258304120182863
Others,Android,12.88,yes,no,16.0,8.0,32.0,4.0,3100.0,153.0,2018,479,4.539991459963097,4.693181063310805
Others,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2900.0,145.0,2018,369,4.211683054639334,4.7892402133161625
Others,Android,13.56,yes,no,8.0,5.0,16.0,4.0,3100.0,155.0,2018,593,3.921775296870824,4.622911867464248
Others,Android,25.43,yes,no,5.0,2.0,16.0,4.0,4600.0,465.0,2017,767,4.507777839979442,5.201090350786933
Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,169.0,2017,686,4.089666972670989,4.378269585796169
Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,166.0,2017,612,4.616209033103308,5.442287831958068
Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,151.0,2017,792,4.196600262926448,4.601262561157074
Others,Android,25.43,yes,no,5.0,2.0,16.0,4.0,5830.0,439.0,2016,926,4.812021740525323,5.243755578555354
Others,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2000.0,167.9,2016,622,3.9699144838439238,4.067144642295446
Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,155.0,2016,1047,4.625854777180924,5.941591296612255
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2960.0,150.0,2016,569,4.4327197489894,5.077109440701582
Others,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2540.0,128.0,2016,959,4.196299284745094,4.6149224774307696
Others,Android,7.75,no,no,2.0,5.0,16.0,4.0,1400.0,110.0,2016,1063,3.396184839838611,3.4278393126085764
Others,Android,10.29,yes,no,5.0,2.0,32.0,4.0,1780.0,146.0,2015,720,3.644404964012107,4.244200317766478
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,159.0,2015,872,4.552402120449436,5.140844507723473
Others,Android,23.01,yes,no,5.0,2.0,16.0,4.0,2500.0,406.0,2015,737,4.664758977399749,5.356020076676326
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2500.0,155.0,2015,948,3.9644256842211942,4.721173861744398
Others,Android,10.16,no,no,2.0,2.0,16.0,4.0,1400.0,112.0,2015,1048,3.3484995926617063,4.107096246147264
Others,Android,12.7,yes,no,5.0,0.3,16.0,4.0,3000.0,162.0,2014,697,3.5824072096034194,5.012566760946003
Others,Android,10.29,no,no,5.0,0.3,16.0,4.0,1880.0,152.0,2014,745,3.4763048541489607,4.50413364181032
Others,Android,10.16,no,no,3.15,2.0,16.0,4.0,1400.0,117.0,2014,966,3.5342703358865175,3.913621726791843
Others,Android,7.75,no,no,2.0,0.3,16.0,4.0,2000.0,118.0,2013,861,2.851284369188118,3.900355200560464
Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,136.0,2013,625,3.660737148167656,4.714741822417382
Others,Android,15.24,yes,no,16.0,16.0,64.0,4.0,3000.0,164.0,2018,486,4.890875305555651,5.706312604509826
Others,Android,15.24,yes,no,13.0,16.0,32.0,4.0,3000.0,153.0,2018,546,4.4373430753445895,5.299067085438582
Others,Android,12.88,yes,no,16.0,5.0,64.0,4.0,3000.0,162.0,2017,769,4.768223972424389,5.254835587936076
Others,Android,12.88,yes,no,13.0,16.0,16.0,4.0,2900.0,160.0,2017,560,4.456438132187692,5.016219672390156
Others,Android,12.7,no,no,5.0,2.0,16.0,4.0,1800.0,156.0,2015,1065,3.7954891891721947,4.776936228842529
Others,Android,12.7,no,no,5.0,1.3,16.0,4.0,1800.0,174.0,2014,566,3.7853253523821886,4.617493935676923
Others,Android,10.29,yes,no,5.0,2.0,16.0,4.0,2100.0,141.0,2014,674,3.6873783279876693,4.864375620447323
Others,Android,7.75,no,no,2.0,1.3,16.0,4.0,2100.0,105.0,2014,955,2.8684669225081145,3.8852682681193262
Others,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2100.0,175.0,2014,658,4.334803991301542,5.07698467463779
Others,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2350.0,143.0,2014,717,4.931447776199235,5.702748607065903
Others,Android,10.34,no,no,8.0,5.0,32.0,4.0,2000.0,124.0,2014,605,3.9873159894635775,5.29461050461671
Others,Android,10.34,yes,no,8.0,5.0,16.0,4.0,2000.0,119.0,2014,850,4.306359755748467,5.306186324926732
Others,Android,12.7,no,no,16.0,8.0,16.0,4.0,2350.0,154.0,2014,974,4.876646654092939,5.858104568362689
Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4.0,4000.0,205.0,2019,517,5.422524170002223,6.109136465479957
Xiaomi,Android,15.9,yes,no,12.0,8.0,64.0,4.0,4000.0,180.0,2019,256,4.482550472440181,4.865609522045998
Xiaomi,Android,15.32,yes,no,12.0,13.0,128.0,4.0,4000.0,186.0,2019,328,4.695559185715772,5.296365462822791
Xiaomi,Android,16.23,yes,no,12.0,20.0,64.0,4.0,3800.0,189.0,2019,362,4.989002993969142,6.397246271754507
Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4.0,3300.0,173.0,2019,195,5.399835509738385,6.27227305061659
Xiaomi,Android,15.16,yes,no,12.0,20.0,64.0,4.0,3070.0,155.0,2019,353,5.040647068164227,5.714524571188103
Xiaomi,Android,16.23,yes,no,12.0,20.0,64.0,4.0,3300.0,173.0,2019,465,4.756516938482616,6.106911522966818
Xiaomi,Android,12.7,yes,no,8.0,5.0,32.0,4.0,3000.0,137.0,2019,506,4.018902367055242,4.383525510797617
Xiaomi,Android,15.32,yes,no,12.0,13.0,64.0,4.0,4000.0,186.0,2019,414,4.768223972424389,5.0074970415957525
Xiaomi,Android,14.83,yes,no,13.0,8.0,64.0,4.0,3000.0,150.0,2018,446,4.661550519424199,5.13167228913909
Xiaomi,Android,16.23,yes,no,13.0,14.5,256.0,4.0,3200.0,218.0,2018,727,5.568191820349853,6.3267396388657176
Xiaomi,Android,15.27,yes,no,13.0,20.0,256.0,4.0,4000.0,190.0,2018,668,5.3700797327749275,6.109314247208909
Xiaomi,Android,15.9,yes,no,13.0,14.5,64.0,4.0,4000.0,182.0,2018,469,4.676467067870125,5.251906868725373
Xiaomi,Android,15.77,yes,no,13.0,20.0,128.0,4.0,3000.0,177.0,2018,440,5.204446150937966,6.216985270707943
Xiaomi,Android,15.9,yes,no,13.0,24.0,64.0,4.0,3350.0,169.0,2018,427,4.958288813724047,5.441118165179708
Xiaomi,Android,15.7,yes,no,13.0,20.0,256.0,4.0,4000.0,182.0,2018,390,4.90645926184609,5.668431597353275
Xiaomi,Android,15.21,yes,no,13.0,20.0,128.0,4.0,3000.0,166.0,2018,471,4.88507207112091,5.257078618531439
Xiaomi,Android,14.83,yes,no,13.0,5.0,64.0,4.0,4000.0,178.0,2018,535,4.624972813284271,5.202797164690624
Xiaomi,Android,15.47,yes,no,13.0,8.0,128.0,4.0,5500.0,221.0,2018,682,4.618678536012884,5.445702353461095
Xiaomi,Android,20.32,yes,no,13.0,5.0,64.0,4.0,6000.0,342.5,2018,665,4.841743157613962,5.072231992312906
Xiaomi,Android,25.43,yes,no,13.0,5.0,128.0,4.0,8620.0,485.0,2018,665,5.11625577595994,5.56306340771676
Xiaomi,Android,13.84,yes,no,13.0,5.0,64.0,4.0,3000.0,146.0,2018,525,4.537426533901572,4.793390974713035
Xiaomi,Android,13.84,yes,no,13.0,5.0,32.0,4.0,3000.0,145.0,2018,641,4.100657924278693,4.506233438128068
Xiaomi,Android,15.77,yes,no,13.0,20.0,128.0,4.0,3000.0,177.0,2018,682,4.950672952923573,6.215747449115618
Xiaomi,Android,15.77,yes,no,13.0,20.0,64.0,4.0,3400.0,175.0,2018,372,5.042004753842313,5.9416175747134
Xiaomi,Android,14.94,yes,no,13.0,20.0,128.0,4.0,3120.0,164.0,2018,620,4.827753580443738,5.5595271186687025
Xiaomi,Android,15.21,yes,no,13.0,16.0,64.0,4.0,3080.0,170.0,2018,465,4.754021132720446,5.0186695991245776
Xiaomi,Android,15.21,yes,no,13.0,5.0,256.0,4.0,3400.0,191.0,2018,590,5.186547465705027,5.994908609510537
Xiaomi,Android,15.21,yes,no,13.0,13.0,64.0,4.0,4000.0,181.0,2018,543,4.49647076906475,5.1965061004013515
Xiaomi,Android,15.21,yes,no,13.0,20.0,64.0,4.0,4000.0,181.0,2018,386,4.795294554845067,5.193290128680331
Xiaomi,Android,15.21,yes,no,13.0,20.0,128.0,4.0,4000.0,190.0,2018,630,5.076360610713392,5.99248902215417
Xiaomi,Android,15.21,yes,no,12.0,5.0,64.0,4.0,4000.0,180.0,2018,442,4.424367475163407,5.082955955675882
Xiaomi,Android,12.88,yes,no,12.0,5.0,32.0,4.0,3300.0,157.0,2017,679,4.558078578454241,5.074360984976801
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,3000.0,137.0,2017,769,4.38414938005486,4.706823839714591
Xiaomi,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3080.0,153.0,2017,575,4.689695141057779,4.936342689514401
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3080.0,150.0,2017,782,4.2842759793301965,4.504023003983134
Xiaomi,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3500.0,163.0,2017,581,4.770769366637658,5.630243571321331
Xiaomi,Android,15.21,yes,no,12.0,5.0,128.0,4.0,3400.0,185.0,2017,677,5.1564657423077955,6.013372799156862
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3080.0,165.0,2017,683,4.562993107088905,5.148017595776819
Xiaomi,Android,16.36,yes,no,12.0,5.0,32.0,4.0,5300.0,211.0,2017,761,4.653674595047707,5.2989671553895334
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4.0,4100.0,150.0,2017,881,4.4790399088438795,4.7104306966455844
Xiaomi,Android,13.08,yes,no,13.0,8.0,64.0,4.0,3350.0,168.0,2017,616,4.5490230253650905,5.790938285659181
Xiaomi,Android,18.01,no,no,13.0,5.0,64.0,4.0,6600.0,328.0,2017,825,5.002401489169152,5.669052994135103
Xiaomi,Android,13.08,yes,no,12.0,8.0,64.0,4.0,2860.0,135.0,2017,565,4.297557478047431,5.009434573519737
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,626,4.348211286179151,4.863217453310182
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,705,4.366405253770925,5.011568192144856
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3120.0,131.5,2016,939,4.390986376045354,4.692539832124998
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,156.0,2016,713,4.445705411337064,4.877180089045576
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,156.0,2016,734,4.476313563863087,5.079290330745667
Xiaomi,Android,15.34,yes,no,16.0,5.0,256.0,4.0,4400.0,209.0,2016,543,5.199932464626635,5.963219381667679
Xiaomi,Android,12.88,yes,no,22.5,8.0,64.0,4.0,4070.0,166.0,2016,726,4.887940214078852,5.738119487060651
Xiaomi,Android,12.88,yes,no,13.0,4.0,128.0,4.0,4100.0,168.0,2016,891,5.000988917044451,5.737571797812276
Xiaomi,Android,13.08,yes,no,12.0,4.0,128.0,4.0,4100.0,145.0,2016,612,4.623991940228679,5.52788026966443
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4100.0,175.0,2016,1042,4.329021349349984,5.1420143721526355
Xiaomi,Android,12.83,yes,no,13.0,5.0,128.0,4.0,4050.0,174.0,2016,629,4.436278049505797,5.129188403540065
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,1030,4.51688527112052,5.1311996434963545
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,881,4.454463568563388,5.017213609456379
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,700,4.206184043977636,4.7764307954226215
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,670,4.079400114836278,4.8721392168423305
Xiaomi,Android,13.08,yes,no,16.0,4.0,128.0,4.0,3000.0,129.0,2016,709,4.8365199738494,5.477801568521831
Xiaomi,Android,16.36,yes,no,16.0,5.0,16.0,4.0,4850.0,145.0,2016,799,4.182355439544814,5.014029527164271
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4.0,3260.0,133.0,2016,698,4.613039144366787,5.396079084330532
Xiaomi,Android,12.83,yes,no,16.0,5.0,16.0,4.0,4050.0,164.0,2016,884,4.630935393874117,5.077483645520718
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,1045,4.292101927145895,5.070475294452272
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3100.0,185.0,2015,980,4.231784971343338,4.941856685367686
Xiaomi,Android,18.01,no,no,8.0,5.0,16.0,4.0,6190.0,322.0,2015,1001,4.649761069315966,5.199711762793915
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4000.0,164.0,2015,812,4.553455750301413,5.191956350556627
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3080.0,132.0,2015,966,4.416428061391214,5.34924809521658
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3060.0,160.0,2015,1021,4.571199666416938,5.0854335041714425
Xiaomi,Android,10.34,yes,no,8.0,2.0,16.0,4.0,2200.0,133.0,2015,1057,3.647275904258861,4.6240900708406025
Xiaomi,Android,10.34,yes,no,8.0,2.0,16.0,4.0,2200.0,133.0,2015,665,3.9589065913269965,4.800325700762133
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3120.0,130.0,2015,1081,4.610555658264429,5.561219947635594
Xiaomi,Android,12.88,yes,no,13.0,4.0,64.0,4.0,3000.0,161.0,2015,635,4.76745908903181,5.521860837883573
Xiaomi,Android,12.88,yes,no,13.0,4.0,16.0,4.0,3000.0,161.0,2015,902,4.165424143903053,5.246076254702346
Xiaomi,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2200.0,132.0,2015,626,4.180828022110238,4.8636036580807485
Xiaomi,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2200.0,133.0,2015,772,4.053348941518581,4.8663029232063355
Xiaomi,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3080.0,149.0,2014,591,4.433313679041901,5.431930005871957
Xiaomi,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3100.0,185.0,2014,842,4.226395693132972,5.078792260756538
Xiaomi,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3080.0,149.0,2014,623,4.711779921046349,5.436861175996095
Xiaomi,Android,18.01,no,no,8.0,5.0,16.0,4.0,6700.0,360.0,2014,615,4.463145685958674,5.485336207143614
Xiaomi,Android,12.83,no,no,13.0,5.0,32.0,4.0,3100.0,199.0,2014,1017,4.291007236286713,4.796203683384068
Xiaomi,Android,12.7,no,no,13.0,2.0,16.0,4.0,3050.0,145.0,2013,916,4.151197373814884,5.30524332661877
Xiaomi,Android,10.34,no,no,8.0,1.6,32.0,4.0,2000.0,158.0,2014,913,4.09617621705107,4.491105229700119
Xiaomi,Android,10.34,no,no,8.0,1.3,16.0,4.0,2000.0,158.0,2013,793,3.9945242269398897,4.602867536925416
Xiaomi,Android,10.24,no,no,8.0,2.0,16.0,4.0,2000.0,145.0,2013,565,4.463145685958674,5.518536646345
XOLO,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,,2015,576,4.165889729385197,4.930437018767144
XOLO,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3200.0,,2015,800,4.28206816830505,5.189227683960333
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,,2015,878,3.879706403951603,4.081090446543684
XOLO,Android,10.29,no,no,5.0,0.3,32.0,4.0,1800.0,,2015,1036,3.8238473145244205,4.396052806406973
XOLO,Android,12.7,no,no,5.0,0.3,16.0,4.0,2500.0,,2015,679,3.8370839187636525,4.347176357238135
XOLO,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2200.0,,2015,838,3.70721041079866,4.7917327370393
XOLO,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,,2015,1045,4.184642200202881,4.785406236291025
XOLO,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,120.0,2014,1008,3.916214210046614,4.863989713754771
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,3.993602992420569,4.6976582054232425
XOLO,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,120.0,2014,956,3.977810745966149,4.791400759278761
XOLO,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,120.0,2014,982,4.090838422892813,5.009968405108552
XOLO,Android,10.29,no,no,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,3.566429294357372,4.411342689007935
XOLO,Android,12.67,no,no,8.0,2.0,32.0,4.0,2500.0,120.0,2014,992,4.059062748077461,4.789157022101107
XOLO,Android,12.7,no,no,13.0,5.0,16.0,4.0,2100.0,120.0,2014,562,4.204692619390966,5.2445473233382085
XOLO,Android,12.7,no,no,13.0,5.0,32.0,4.0,2300.0,120.0,2014,670,4.636281181013144,5.596457066898652
XOLO,Android,12.7,no,no,8.0,2.0,16.0,4.0,1920.0,120.0,2014,741,3.984157603187345,5.134503481309822
XOLO,Windows,10.34,no,no,8.0,2.0,32.0,4.0,1800.0,100.0,2014,669,3.6054978451748854,4.800654729308327
XOLO,Android,10.16,no,no,3.15,0.3,16.0,4.0,1400.0,120.0,2014,573,3.5210523434704344,4.103304303593573
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2250.0,120.0,2014,1059,3.927108642846187,5.08376183242036
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,603,3.58351893845611,4.592490132830717
XOLO,Android,15.24,no,no,8.0,2.0,16.0,4.0,3000.0,120.0,2014,865,4.2255190127729065,5.132911922130395
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,939,3.4647979630717503,4.382901252084542
XOLO,Android,12.7,no,no,8.0,2.0,16.0,4.0,2250.0,120.0,2014,575,3.653770277000368,4.94021282979971
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,3.9575698203841165,4.946629964120343
XOLO,Android,10.29,no,no,8.0,0.3,16.0,4.0,1800.0,120.0,2014,819,4.087487774758888,4.796203683384068
XOLO,Android,12.88,no,no,13.0,5.0,16.0,4.0,4000.0,148.85,2013,949,4.5562950182059545,5.519979821580448
XOLO,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,148.85,2013,842,3.867443962030179,4.5760502874142395
XOLO,Android,10.24,yes,no,8.0,1.0,32.0,4.0,1810.0,140.0,2013,565,4.224348908792687,5.242170205925036
XOLO,Android,17.78,no,no,5.0,0.3,16.0,4.0,4100.0,320.0,2013,686,4.207673247529104,5.240688253711401
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1450.0,116.0,2013,551,3.535145354171894,4.506233438128068
XOLO,Android,10.29,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,659,3.9952606039982017,4.625364893273611
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,593,3.3446270301737613,4.790321069792205
XOLO,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,180.0,2013,1057,4.205140280369866,5.086484606379694
XOLO,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,138.0,2013,863,3.7984062786411785,4.790321069792205
XOLO,Android,10.29,no,no,5.0,0.3,16.0,4.0,1900.0,148.85,2013,771,3.6328380632303117,4.395929539842873
XOLO,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,148.85,2013,935,3.8099902798629945,4.386018655943419
XOLO,Android,10.29,no,no,8.0,2.0,16.0,4.0,2400.0,151.3,2013,1042,3.6901286735143684,4.793805104838638
XOLO,Android,17.78,no,no,2.0,0.65,32.0,4.0,4000.0,338.0,2013,1039,4.274998061915358,4.691989877940651
XOLO,Android,20.32,no,no,2.0,0.3,16.0,4.0,4000.0,480.0,2013,1004,4.3778931033922746,4.784905066885279
XOLO,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,158.0,2013,1089,4.57944203741536,5.144641573943989
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,842,3.3579418729911983,4.795211865797184
XOLO,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,167.0,2013,596,4.041295341132285,5.127766265352998
XOLO,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,147.7,2013,1007,3.9371057857956093,4.7964514841535175
XOLO,Android,10.34,no,no,8.0,1.3,32.0,4.0,1900.0,140.0,2013,852,4.22038966907276,5.14300768200088
XOLO,Android,10.24,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2013,739,3.782597457987688,4.939640419938631
XOLO,Android,7.75,no,no,5.0,0.65,16.0,4.0,1500.0,132.0,2013,1088,3.516607233172983,4.608464752937522
XOLO,Android,12.7,no,no,8.0,1.2,16.0,4.0,2100.0,171.1,2013,974,4.028738805124107,5.006828055753302
XOLO,Android,10.29,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,571,3.779405480813307,4.869916227156815
XOLO,Android,10.29,no,no,5.0,0.3,16.0,4.0,2400.0,151.3,2013,824,3.543853682063679,4.606768907351788
Others,Android,12.83,yes,no,16.0,8.0,32.0,4.0,9000.0,469.0,2018,621,4.938566267520553,5.519899699795292
Others,Android,12.7,no,no,13.1,2.0,16.0,4.0,2000.0,106.0,2013,707,4.041295341132285,5.246813523680921
Others,Android,12.83,yes,no,12.0,13.0,64.0,4.0,3300.0,170.0,2017,857,4.62114195549779,5.734828843061527
Others,Android,12.7,yes,no,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,4.226103551734458,5.015224746430063
Others,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,4.064400685849028,4.373994462976618
Others,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,4.438761347654186,5.137855144106975
Others,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4000.0,172.0,2016,977,4.178532512647126,5.194511197822448
Others,Android,15.24,yes,no,13.0,8.0,16.0,4.0,4000.0,153.0,2016,1012,4.222297926532561,5.188558302555298
Others,Android,12.75,yes,no,21.0,8.0,32.0,4.0,3000.0,159.0,2015,573,5.191678256058324,6.039301876522142
Others,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2015,1077,3.7891771754293,4.25291403621107
Others,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2230.0,143.0,2015,874,3.875773872753025,4.514917197010529
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,154.0,2015,559,4.3321796622793,4.862599215268851
Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,155.0,2015,777,4.345232973844869,4.866610947234645
ZTE,Android,10.19,yes,no,5.0,8.0,32.0,4.0,500.0,165.0,2019,383,4.798596522514152,6.108825271381242
ZTE,Android,15.24,yes,no,16.0,8.0,256.0,4.0,3800.0,193.0,2018,705,4.955122584165997,6.036079339866934
ZTE,Android,15.9,yes,no,14.5,8.0,128.0,4.0,3800.0,181.0,2018,466,4.515464272903598,6.108914193863128
ZTE,Android,15.21,yes,no,14.5,8.0,128.0,4.0,3450.0,172.0,2018,589,5.217920429476008,5.993337791489663
